population,cohort,site,sex,id,group,Rx(ppm),age_initiation(mo),status,dead,age(days),l,m,n,o
UM-HET3,C2019,UM,m,UM88704,SG1002,240,6,dead,True,556,,,,
UM-HET3,C2019,UM,m,UM88711,SG1002,240,6,dead,True,939,,,,
UM-HET3,C2019,UM,m,UM88802,SG1002,240,6,dead,True,474,,,,
UM-HET3,C2019,UM,m,UM88809,SG1002,240,6,dead,True,565,,,,
UM-HET3,C2019,UM,m,UM88816,SG1002,240,6,dead,True,822,,,,
UM-HET3,C2019,UM,m,UM89530,SG1002,240,6,dead,True,710,,,,
UM-HET3,C2019,UM,m,UM89537,SG1002,240,6,dead,True,189,,,,
UM-HET3,C2019,UM,m,UM89544,SG1002,240,6,dead,True,935,,,,
UM-HET3,C2019,UM,m,UM89572,SG1002,240,6,dead,True,871,,,,
UM-HET3,C2019,UM,m,UM89579,SG1002,240,6,dead,True,767,,,,
UM-HET3,C2019,UM,m,UM89586,SG1002,240,6,dead,True,756,,,,
UM-HET3,C2019,UM,m,UM90041,SG1002,240,6,dead,True,903,,,,
UM-HET3,C2019,UM,m,UM90048,SG1002,240,6,dead,True,924,,,,
UM-HET3,C2019,UM,m,UM90055,SG1002,240,6,dead,True,965,,,,
UM-HET3,C2019,UM,m,UM90230,SG1002,240,6,dead,True,698,,,,
UM-HET3,C2019,UM,m,UM90237,SG1002,240,6,dead,True,984,,,,
UM-HET3,C2019,UM,m,UM90244,SG1002,240,6,dead,True,845,,,,
UM-HET3,C2019,UM,m,UM90930,SG1002,240,6,dead,True,400,,,,
UM-HET3,C2019,UM,m,UM90937,SG1002,240,6,dead,True,1252,,,,
UM-HET3,C2019,UM,m,UM90944,SG1002,240,6,dead,True,238,,,,
UM-HET3,C2019,UM,m,UM90993,SG1002,240,6,dead,True,841,,,,
UM-HET3,C2019,UM,m,UM91000,SG1002,240,6,dead,True,1067,,,,
UM-HET3,C2019,UM,m,UM91007,SG1002,240,6,dead,True,975,,,,
UM-HET3,C2019,UM,m,UM91336,SG1002,240,6,dead,True,646,,,,
UM-HET3,C2019,UM,m,UM91343,SG1002,240,6,dead,True,661,,,,
UM-HET3,C2019,UM,m,UM91350,SG1002,240,6,dead,True,729,,,,
UM-HET3,C2019,UM,m,UM91525,SG1002,240,6,dead,True,1098,,,,
UM-HET3,C2019,UM,m,UM91532,SG1002,240,6,dead,True,884,,,,
UM-HET3,C2019,UM,m,UM91539,SG1002,240,6,dead,True,840,,,,
UM-HET3,C2019,UM,m,UM92015,SG1002,240,6,dead,True,968,,,,
UM-HET3,C2019,UM,m,UM92022,SG1002,240,6,dead,True,933,,,,
UM-HET3,C2019,UM,m,UM92029,SG1002,240,6,dead,True,754,,,,
UM-HET3,C2019,UM,m,UM92302,SG1002,240,6,dead,True,758,,,,
UM-HET3,C2019,UM,m,UM92309,SG1002,240,6,dead,True,1292,,,,
UM-HET3,C2019,UM,m,UM92316,SG1002,240,6,dead,True,950,,,,
UM-HET3,C2019,UM,m,UM92589,SG1002,240,6,dead,True,1090,,,,
UM-HET3,C2019,UM,m,UM92596,SG1002,240,6,dead,True,885,,,,
UM-HET3,C2019,UM,m,UM92603,SG1002,240,6,dead,True,632,,,,
UM-HET3,C2019,UM,m,UM92967,SG1002,240,6,dead,True,1156,,,,
UM-HET3,C2019,UM,m,UM92974,SG1002,240,6,dead,True,1162,,,,
UM-HET3,C2019,UM,m,UM92981,SG1002,240,6,dead,True,713,,,,
UM-HET3,C2019,UM,m,UM93170,SG1002,240,6,dead,True,873,,,,
UM-HET3,C2019,UM,m,UM93177,SG1002,240,6,dead,True,939,,,,
UM-HET3,C2019,UM,m,UM93184,SG1002,240,6,dead,True,884,,,,
UM-HET3,C2019,UT,f,UT12467,SG1002,240,6,dead,True,850,,,,
UM-HET3,C2019,UT,f,UT12468,SG1002,240,6,dead,True,796,,,,
UM-HET3,C2019,UT,f,UT12469,SG1002,240,6,dead,True,690,,,,
UM-HET3,C2019,UT,f,UT12470,SG1002,240,6,dead,True,193,,,,
UM-HET3,C2019,UT,f,UT12563,SG1002,240,6,dead,True,1037,,,,
UM-HET3,C2019,UT,f,UT12564,SG1002,240,6,dead,True,874,,,,
UM-HET3,C2019,UT,f,UT12565,SG1002,240,6,dead,True,696,,,,
UM-HET3,C2019,UT,f,UT12566,SG1002,240,6,dead,True,1133,,,,
UM-HET3,C2019,UT,f,UT12641,SG1002,240,6,dead,True,1057,,,,
UM-HET3,C2019,UT,f,UT12642,SG1002,240,6,dead,True,896,,,,
UM-HET3,C2019,UT,f,UT12643,SG1002,240,6,dead,True,666,,,,
UM-HET3,C2019,UT,f,UT12644,SG1002,240,6,dead,True,751,,,,
UM-HET3,C2019,UT,f,UT12668,SG1002,240,6,dead,True,1045,,,,
UM-HET3,C2019,UT,f,UT12669,SG1002,240,6,dead,True,880,,,,
UM-HET3,C2019,UT,f,UT12670,SG1002,240,6,dead,True,893,,,,
UM-HET3,C2019,UT,f,UT12671,SG1002,240,6,dead,True,832,,,,
UM-HET3,C2019,UT,f,UT12772,SG1002,240,6,dead,True,986,,,,
UM-HET3,C2019,UT,f,UT12773,SG1002,240,6,dead,True,572,,,,
UM-HET3,C2019,UT,f,UT12774,SG1002,240,6,dead,True,960,,,,
UM-HET3,C2019,UT,f,UT12775,SG1002,240,6,dead,True,924,,,,
UM-HET3,C2019,UT,f,UT12851,SG1002,240,6,dead,True,884,,,,
UM-HET3,C2019,UT,f,UT12852,SG1002,240,6,dead,True,709,,,,
UM-HET3,C2019,UT,f,UT12853,SG1002,240,6,dead,True,1080,,,,
UM-HET3,C2019,UT,f,UT12854,SG1002,240,6,dead,True,729,,,,
UM-HET3,C2019,UT,f,UT12888,SG1002,240,6,dead,True,939,,,,
UM-HET3,C2019,UT,f,UT12889,SG1002,240,6,dead,True,747,,,,
UM-HET3,C2019,UT,f,UT12890,SG1002,240,6,dead,True,852,,,,
UM-HET3,C2019,UT,f,UT12891,SG1002,240,6,dead,True,844,,,,
UM-HET3,C2019,UT,f,UT12969,SG1002,240,6,dead,True,690,,,,
UM-HET3,C2019,UT,f,UT12970,SG1002,240,6,dead,True,1018,,,,
UM-HET3,C2019,UT,f,UT12971,SG1002,240,6,dead,True,856,,,,
UM-HET3,C2019,UT,f,UT12972,SG1002,240,6,dead,True,734,,,,
UM-HET3,C2019,UT,f,UT13112,SG1002,240,6,dead,True,1070,,,,
UM-HET3,C2019,UT,f,UT13113,SG1002,240,6,dead,True,688,,,,
UM-HET3,C2019,UT,f,UT13114,SG1002,240,6,dead,True,767,,,,
UM-HET3,C2019,UT,f,UT13115,SG1002,240,6,dead,True,849,,,,
UM-HET3,C2019,UT,f,UT13139,SG1002,240,6,dead,True,989,,,,
UM-HET3,C2019,UT,f,UT13140,SG1002,240,6,dead,True,777,,,,
UM-HET3,C2019,UT,f,UT13141,SG1002,240,6,dead,True,830,,,,
UM-HET3,C2019,UT,f,UT13142,SG1002,240,6,dead,True,705,,,,
UM-HET3,C2019,UT,f,UT13263,SG1002,240,6,dead,True,947,,,,
UM-HET3,C2019,UT,f,UT13264,SG1002,240,6,dead,True,1048,,,,
UM-HET3,C2019,UT,f,UT13265,SG1002,240,6,dead,True,912,,,,
UM-HET3,C2019,UT,f,UT13266,SG1002,240,6,dead,True,812,,,,
UM-HET3,C2019,UT,m,UT12475,SG1002,240,6,dead,True,277,,,,
UM-HET3,C2019,UT,m,UT12476,SG1002,240,6,dead,True,721,,,,
UM-HET3,C2019,UT,m,UT12477,SG1002,240,6,dead,True,417,,,,
UM-HET3,C2019,UT,m,UT12482,SG1002,240,6,dead,True,885,,,,
UM-HET3,C2019,UT,m,UT12483,SG1002,240,6,dead,True,492,,,,
UM-HET3,C2019,UT,m,UT12484,SG1002,240,6,dead,True,837,,,,
UM-HET3,C2019,UT,m,UT12549,SG1002,240,6,dead,True,709,,,,
UM-HET3,C2019,UT,m,UT12550,SG1002,240,6,dead,True,382,,,,
UM-HET3,C2019,UT,m,UT12551,SG1002,240,6,dead,True,851,,,,
UM-HET3,C2019,UT,m,UT12624,SG1002,240,6,dead,True,776,,,,
UM-HET3,C2019,UT,m,UT12625,SG1002,240,6,dead,True,1019,,,,
UM-HET3,C2019,UT,m,UT12626,SG1002,240,6,dead,True,723,,,,
UM-HET3,C2019,UT,m,UT12648,SG1002,240,6,dead,True,1021,,,,
UM-HET3,C2019,UT,m,UT12649,SG1002,240,6,dead,True,718,,,,
UM-HET3,C2019,UT,m,UT12650,SG1002,240,6,dead,True,1332,,,,
UM-HET3,C2019,UT,m,UT12738,SG1002,240,6,dead,True,753,,,,
UM-HET3,C2019,UT,m,UT12739,SG1002,240,6,dead,True,904,,,,
UM-HET3,C2019,UT,m,UT12740,SG1002,240,6,dead,True,431,,,,
UM-HET3,C2019,UT,m,UT12776,SG1002,240,6,dead,True,668,,,,
UM-HET3,C2019,UT,m,UT12777,SG1002,240,6,dead,True,474,,,,
UM-HET3,C2019,UT,m,UT12778,SG1002,240,6,dead,True,946,,,,
UM-HET3,C2019,UT,m,UT12785,SG1002,240,6,dead,True,924,,,,
UM-HET3,C2019,UT,m,UT12786,SG1002,240,6,dead,True,612,,,,
UM-HET3,C2019,UT,m,UT12787,SG1002,240,6,dead,True,638,,,,
UM-HET3,C2019,UT,m,UT12866,SG1002,240,6,dead,True,290,,,,
UM-HET3,C2019,UT,m,UT12867,SG1002,240,6,dead,True,264,,,,
UM-HET3,C2019,UT,m,UT12868,SG1002,240,6,dead,True,292,,,,
UM-HET3,C2019,UT,m,UT12933,SG1002,240,6,dead,True,729,,,,
UM-HET3,C2019,UT,m,UT12934,SG1002,240,6,dead,True,1297,,,,
UM-HET3,C2019,UT,m,UT12935,SG1002,240,6,dead,True,615,,,,
UM-HET3,C2019,UT,m,UT12943,SG1002,240,6,dead,True,486,,,,
UM-HET3,C2019,UT,m,UT12944,SG1002,240,6,dead,True,725,,,,
UM-HET3,C2019,UT,m,UT12945,SG1002,240,6,dead,True,556,,,,
UM-HET3,C2019,UT,m,UT12989,SG1002,240,6,dead,True,609,,,,
UM-HET3,C2019,UT,m,UT12990,SG1002,240,6,dead,True,1015,,,,
UM-HET3,C2019,UT,m,UT12991,SG1002,240,6,dead,True,435,,,,
UM-HET3,C2019,UT,m,UT13048,SG1002,240,6,dead,True,1100,,,,
UM-HET3,C2019,UT,m,UT13049,SG1002,240,6,dead,True,1345,,,,
UM-HET3,C2019,UT,m,UT13050,SG1002,240,6,dead,True,1187,,,,
UM-HET3,C2019,UT,m,UT13136,SG1002,240,6,dead,True,694,,,,
UM-HET3,C2019,UT,m,UT13137,SG1002,240,6,dead,True,894,,,,
UM-HET3,C2019,UT,m,UT13138,SG1002,240,6,dead,True,1107,,,,
UM-HET3,C2019,UT,m,UT13162,SG1002,240,6,dead,True,304,,,,
UM-HET3,C2019,UT,m,UT13163,SG1002,240,6,dead,True,537,,,,
UM-HET3,C2019,UT,m,UT13164,SG1002,240,6,dead,True,335,,,,
UM-HET3,C2019,UT,m,UT13197,SG1002,240,6,dead,True,829,,,,
UM-HET3,C2019,UT,m,UT13198,SG1002,240,6,dead,True,1091,,,,
UM-HET3,C2019,UT,m,UT13199,SG1002,240,6,dead,True,973,,,,
UM-HET3,C2019,UT,m,UT13260,SG1002,240,6,dead,True,396,,,,
UM-HET3,C2019,UT,m,UT13261,SG1002,240,6,dead,True,593,,,,
UM-HET3,C2019,UT,m,UT13262,SG1002,240,6,dead,True,723,,,,
